id;sentence;sentenceForeign;words;sound;visible;created
291;{"sentences": [{"sentence":"Manželka mého syna je moje _ .","translation":"","solution":["snacha"], "distractors":[] },{"sentence":"Manželova maminka je moje _ .","translation":"","solution":["tchýně"], "distractors":[] },{"sentence":"Dcera mého bratra je moje _ .","translation":"","solution":["neteř"], "distractors":[] },{"sentence":"Sestra mé manželky je moje _ .","translation":"","solution":["švagrová"], "distractors":[] }] };;;;1;2020-08-05 12:30:55
292;{"sentences": [{"sentence":"Arnold dal za vyučenou muži, který na zastávce obtěžoval ženu. Zachoval se jako _ .","translation":"","solution":["gentleman"], "distractors":[] },{"sentence":"Nový _ Martin Hák dokázal zpaměti odříkat celkem 2 989 po sobě jdoucích číslic v čísle „Pí“.","translation":"","solution":["rekordman"], "distractors":[] },{"sentence":"Kromě vlády může o takzvanou součinnost armády při mimořádné situaci požádat i _ kteréhokoli kraje.","translation":"","solution":["hejtman"], "distractors":[] },{"sentence":"Vodákům a řece požehnal i _ vyšebrodského kláštera Jan Justin Berka.","translation":"","solution":["převor"], "distractors":[] }] };;;;1;2020-08-05 12:30:55
293;{"sentences": [{"sentence":"Můj _ mi pochválil chrup.","translation":"","solution":["stomatolog"], "distractors":[] },{"sentence":"Každý _ bedlivě monitoroval vývoj pandemie.","translation":"","solution":["epidemiolog"], "distractors":[] },{"sentence":"Nemusím být _ , abych poznala, že tě něco trápí.","translation":"","solution":["psycholog"], "distractors":[] },{"sentence":"Těla zemřelých ohledává _ .","translation":"","solution":["koroner"], "distractors":[] }] };;;;1;2020-08-05 12:30:55
294;{"sentences": [{"sentence":"Chtěl bych si u _ nechat srovnat zuby.","translation":"","solution":["ortodontisty"], "distractors":[] },{"sentence":"Kandidát na prezidenta vyzval svého _ , aby se také vyjádřil k diskutované problematice.","translation":"","solution":["soka"], "distractors":[] },{"sentence":"Mezi 18. a 19. rokem musíte řešit přechod od svého _ k praktickému lékaři pro dospělé.","translation":"","solution":["pediatra"], "distractors":[] },{"sentence":"Vrchnost nechala svého _ zavřít do hladomorny, protože nezaplatil daně.","translation":"","solution":["poddaného"], "distractors":[] }] };;;;1;2020-08-05 12:30:55
295;{"sentences": [{"sentence":"Pavel si neustále hrál se sirkami a měl chuť dělat ohníčky. Byl to pěkný _ .","translation":"","solution":["pyroman"], "distractors":[] },{"sentence":"Marek musí být asi _ . Pořád jen něco spisuje.","translation":"","solution":["grafoman"], "distractors":[] },{"sentence":"Člověk závislý na drogách je _ .","translation":"","solution":["narkoman"], "distractors":[] },{"sentence":"Člověk, který nemůže odolat nutkání krást, je _ .","translation":"","solution":["kleptoman"], "distractors":[] }] };;;;1;2020-08-05 12:30:55
296;{"sentences": [{"sentence":"Někdejší vlastník OKD si v současnosti užívá život _ . Nepracuje a jen pobírá prvidelně pobírá peníze.","translation":"","solution":["rentiéra"], "distractors":[] },{"sentence":"Hledáte _ pro váš (nejen) startup projekt?","translation":"","solution":["investora"], "distractors":[] },{"sentence":"Rádio Spin hledá _ víkendového vysílání.","translation":"","solution":["moderátora"], "distractors":[] },{"sentence":"Hitlera považujeme za _ , protože tvrdil, že jedna lidská rasa je lepší než jiné.","translation":"","solution":["rasistu"], "distractors":[] }] };;;;1;2020-08-05 12:30:56
297;{"sentences": [{"sentence":"Z některých lidí se stali novodobí _ : jsou nuceni pracovat dlouhé hodiny přesčasů, které jim ale nikdo neproplatí.","translation":"","solution":["otroci"], "distractors":[] },{"sentence":"Všichni _ u zkoušky dospělosti uspěli.","translation":"","solution":["maturanti"], "distractors":[] },{"sentence":"Syrští _ se vylodili v kyperském městě Protaras.","translation":"","solution":["běženci"], "distractors":[] },{"sentence":"Všichni _ by měli jednou za život vykonat pouť do Mekky.","translation":"","solution":["muslimové"], "distractors":[] }] };;;;1;2020-08-05 12:30:56
298;{"sentences": [{"sentence":"Matku při porodu podporovala _ .","translation":"","solution":["dula"], "distractors":[] },{"sentence":"Klára byla v klášteře zatím _ , připravovala se na skládání slibů a život v řeholním řádu.","translation":"","solution":["novicka"], "distractors":[] },{"sentence":"Bojovnici za práva žen, zejména pak za získání volebního práva, se nazývala _ .","translation":"","solution":["sufražetka"], "distractors":[] },{"sentence":"Leona pracovala jako _ v dálkovém autobusu.","translation":"","solution":["stevardka"], "distractors":[] }] };;;;1;2020-08-05 12:30:56
299;{"sentences": [{"sentence":"Profesor Jan Calábek propojil botaniku s filmem. Stal se tak _ populárně vědeckého filmu.","translation":"","solution":["průkopníkem"], "distractors":[] },{"sentence":"Ondřej neměl rád lidi a vyhábal se jim. Byl _ odjakživa.","translation":"","solution":["mizantropem"], "distractors":[] },{"sentence":"Rozhodli se, že svůj spor vyřeší mimosoudně s _ , který jim pomůže se domluvit.","translation":"","solution":["mediátorem"], "distractors":[] },{"sentence":"Paní Kalivodová nazvala pana Malinu _ . Prý si neskutečně vymýšlí.","translation":"","solution":["sedmilhářem"], "distractors":[] }] };;;;1;2020-08-05 12:30:56
300;{"sentences": [{"sentence":"Mračí se jak _ .","translation":"","solution":["kakabus"], "distractors":[] },{"sentence":"Vlastnil několik firem, podnikat ho bavilo. Byl prostě _ .","translation":"","solution":["byznysmen"], "distractors":[] },{"sentence":"Měnil svůj názor podle toho, komu se chtěl zavděčit. Byl to takový _ .","translation":"","solution":["pozér"], "distractors":[] },{"sentence":"Nedokázal nic odbýt a zabýval se každým detailem. Byl prostě _ .","translation":"","solution":["perfekcionista"], "distractors":[] }] };;;;1;2020-08-05 12:30:56
301;{"sentences": [{"sentence":"Ty jsi ale _ . Všechno popleteš.","translation":"","solution":["matěj"], "distractors":[] },{"sentence":"Kamarád je takový _ , trošku hloupoučký, ale srdce má na pravém místě.","translation":"","solution":["honza"], "distractors":[] },{"sentence":"Musím se podívat, co ten náš _ zase vymyslel. Neskutečně mu to pálí.","translation":"","solution":["einstein"], "distractors":[] },{"sentence":"Dědeček byl takový _ , vždycky mi dokázal moudře poradit.","translation":"","solution":["šalamoun"], "distractors":[] }] };;;;1;2020-08-05 12:30:57
302;{"sentences": [{"sentence":"Adolf, ten _ ! Příště mu už důvěřovat nebudu.","translation":"","solution":["jidáš"], "distractors":[] },{"sentence":"Luděk je takový _ , pořád o něčem sní a často nevidí realitu.","translation":"","solution":["donkichot"], "distractors":[] },{"sentence":"Sašaj je _ , ošklivě si zlomil nohu a musí teď 2 měsíce proležet v posteli.","translation":"","solution":["lazar"], "distractors":[] },{"sentence":"Po mnoha známostech se známý _ Karel Melzer oženil s Petrou Vokatou.","translation":"","solution":["donchuán"], "distractors":[] }] };;;;1;2020-08-05 12:30:57
303;{"sentences": [{"sentence":"Zkušená _ Karla Málková radila divákům, jak pečevot v létě o rostliny.","translation":"","solution":["botanička"], "distractors":[] },{"sentence":"Mládě, o které matka nejevila zájem, převzala do péče _ .","translation":"","solution":["zooložka"], "distractors":[] },{"sentence":"Jeho žena je pěkná _ , pořád se s ním hádá a je na něho zlá.","translation":"","solution":["xantypa"], "distractors":[] },{"sentence":"Mladá _ se pustila do výzkumu chování lesních mravenců.","translation":"","solution":["etoložka"], "distractors":[] }] };;;;1;2020-08-05 12:30:57
304;{"sentences": [{"sentence":"Václav Klaus je známý _ a kritik fungování Evropské unie.","translation":"","solution":["euroskeptik"], "distractors":[] },{"sentence":"Lukáš byl pěkný _ , měl vysokou a mohutnou postavu.","translation":"","solution":["habán"], "distractors":[] },{"sentence":"Strýc prý nebyl vůbec vzorný sovětský _ , nechtěl dokonce ani nosit kolem krku červený šátek.","translation":"","solution":["pionýr"], "distractors":[] },{"sentence":"Řekli mi, že jsem _ a že se vší silou bráním pokroku.","translation":"","solution":["zpátečník"], "distractors":[] }] };;;;1;2020-08-05 12:30:57
305;{"sentences": [{"sentence":"Před křtem jsem Karla jsem Karla zeptal, jetli by mi šel za _ .","translation":"","solution":["kmotra"], "distractors":[] },{"sentence":"Ženich si dobře vybral svého _ . Skvěle mu pomáhal při organizaci svatby.","translation":"","solution":["svědka"], "distractors":[] },{"sentence":"V Kalifornii si zvolili nového _ , jejich stát bude tedy mít nového politického zástupce.","translation":"","solution":["guvernéra"], "distractors":[] },{"sentence":"K práci _ cestovní kanceláře patří uvítat klienty na letišti, doprovodit je do hotelu a podat jim základní informace.","translation":"","solution":["delegáta"], "distractors":[] }] };;;;1;2020-08-05 12:30:57
306;{"sentences": [{"sentence":"Jaroslav Seifert je doposud jediným českým _ Nobelovy ceny za literaturu.","translation":"","solution":["laureátem"], "distractors":[] },{"sentence":"Matouš byl ve třídě _ , učil se nejlíp ze všech.","translation":"","solution":["premiantem"], "distractors":[] },{"sentence":"Učitel Igor Hnízdo je takovým _ , žákům vykládá hrdinské historky, přitom je sám zbabělec.","translation":"","solution":["pseudohrdinou"], "distractors":[] },{"sentence":"Včera jsem v tramvaji střetla s _ , naštěstí jsem ale měla jízdenku.","translation":"","solution":["revizorem"], "distractors":[] }] };;;;1;2020-08-05 12:30:58
307;{"sentences": [{"sentence":"Bylo těžké najít _ , která by složitou roli zahrála a přitom měla pro roli potřebný vzhled.","translation":"","solution":["interpretku"], "distractors":[] },{"sentence":"Král náhle zemřel a princ ještě nedosáhl plnoletosti, proto byla ustavena za _ Francie Luisa Savojská.","translation":"","solution":["regentku"], "distractors":[] },{"sentence":"Anife už v Turecku nežije, trvalé bydliště má však stále tam, proto ji oficiálně stále považují za tamější _ .","translation":"","solution":["rezidentku"], "distractors":[] },{"sentence":"Na oddělení nemocnice potřebovali _ , aby vykonávala pomocné práce a ulehčila sestrám.","translation":"","solution":["sanitářku"], "distractors":[] }] };;;;1;2020-08-05 12:30:58
308;{"sentences": [{"sentence":"V rámci festivalu se divadelním _ představí 8 souborů.","translation":"","solution":["fajnšmekrům"], "distractors":[] },{"sentence":"Děkujeme našim _ , kteří nás podpořili ve volební kampani.","translation":"","solution":["sympatizantům"], "distractors":[] },{"sentence":"Burza práce je určena _ všech typů škol.","translation":"","solution":["absolventům"], "distractors":[] },{"sentence":"Místní pekárna nabízí _ několik druhů bezlepkového chleba.","translation":"","solution":["celiakům"], "distractors":[] }] };;;;1;2020-08-05 12:30:58
309;{"sentences": [{"sentence":"Jiří přestal jíst maso a stal se z něho _ .","translation":"","solution":["vegetarián"], "distractors":[] },{"sentence":"Bořek zašel ještě dál než Jiří, nejí nic živočišného původu, je _ .","translation":"","solution":["vegan"], "distractors":[] },{"sentence":"Lumír přemýšlel, že by byl nějaký čas _ : jedl by pouze syrovou rostlinnou stravu.","translation":"","solution":["vitarián"], "distractors":[] },{"sentence":"Z Vojty se stal _ , jídlo nekupuje, ale bere z popelnic: vadí mu, že se jídlem tolik plýtvá.","translation":"","solution":["freegan"], "distractors":[] }] };;;;1;2020-08-05 12:30:58
310;{"sentences": [{"sentence":" _ nepijí alkohol, případně se zříkají jiných požitků.","translation":"","solution":["Abstinenti"], "distractors":[] },{"sentence":" _ se rádi předvádí před ostatními.","translation":"","solution":["Exhibicionisti"], "distractors":[] },{"sentence":" _ z mešity mocným hlasem svolávají muslimské věřící k denní modlitbě.","translation":"","solution":["Muezzinové"], "distractors":[] },{"sentence":" _ předstírají, že jsou nemocní.","translation":"","solution":["Simulanti"], "distractors":[] }] };;;;1;2020-08-05 12:30:58
311;{"sentences": [{"sentence":"Ve věku 6 let nemá dítě rozvinuté _ myšlení: umí sečíst jablka, ne čísla.","translation":"","solution":["abstraktní"], "distractors":[] },{"sentence":"Základní neboli _ částice je ve fyzice částice hmoty, jejíž vnitřní struktura je neznámá.","translation":"","solution":["elementární"], "distractors":[] },{"sentence":"Podle výzkumů je _ , že na školách, kde funguje učitelské sdílení, je projevů vyhoření znatelně méně.","translation":"","solution":["evidentní"], "distractors":[] },{"sentence":"Problémy oteplování a nedostatku vody je třeba řešit na _ úrovni, tedy celosvětově.","translation":"","solution":["globální"], "distractors":[] }] };;;;1;2020-08-05 12:34:39
