problem,sentence,solutions,fullname,pred,certainty
458,A _ is a colourful bird.,parrot,zvirata-mix-3-uroven,parrot,5.232437014579773
459,"It's horrible, we have got _ in our house, do you know how to get rid of them?",cockroaches,zvirata-mix-3-uroven,centipedes,4.550180912017822
459,"Do you know that _ are large, black birds with a loud cry?",crows,zvirata-mix-3-uroven,crows,4.550180912017822
459,"Wow, look, how many legs, do you think, the _ have got?",centipedes,zvirata-mix-3-uroven,cockroaches,4.550180912017822
459,"Look, are these _ or rabbits?",hares,zvirata-mix-3-uroven,hares,4.550180912017822
460,The _ is a large bird that eats the flesh of dead animals.,vulture,zvirata-mix-3-uroven,vulture,4.990998387336731
460,"Look, it has got a bread, it must be a _ .",billy goat,zvirata-mix-3-uroven,ostrich,4.990998387336731
460,Did you know that the _ is the fastest animal on two legs?,ostrich,zvirata-mix-3-uroven,billy goat,4.990998387336731
460,Are you afraid of all snakes or just the _ ?,viper,zvirata-mix-3-uroven,viper,4.990998387336731
461,A _ is a white bird often used as a symbol of love.,dove,zvirata-mix-3-uroven,dove,3.9533949494361877
461,A _ is a very large sea mammal.,whale,zvirata-mix-3-uroven,whale,3.9533949494361877
461,The horse I rode was a _ .,mare,zvirata-mix-3-uroven,mare,3.9533949494361877
461,I didn't like living in the countryside because the neighbour's _ woke me up every morning.,cock,zvirata-mix-3-uroven,cock,3.9533949494361877
462,Can you hear it? It must be a _ ?,cuckoo,zvirata-mix-3-uroven,badger,4.770300596952438
462,This _ will develop into a beautiful butterfly.,caterpillar,zvirata-mix-3-uroven,caterpillar,4.770300596952438
462,Did you know that the _ lives underground and comes out to feed at night?,badger,zvirata-mix-3-uroven,cuckoo,4.770300596952438
462,Have you ever eaten a _ ? The French eat them regularly.,snail,zvirata-mix-3-uroven,snail,4.770300596952438
463,The _ is a bird that hunts at night.,owl,zvirata-mix-3-uroven,owl,4.9179627895355225
463,It's interesting that the _ is a mammal but it can swim well.,otter,zvirata-mix-3-uroven,otter,4.9179627895355225
463,A _ is a small insect that feeds on blood.,flea,zvirata-mix-3-uroven,flea,4.9179627895355225
463,Our cow has just had a _ .,calf,zvirata-mix-3-uroven,calf,4.9179627895355225
464,I don't know why _ often nests under my roof.,swallows,zvirata-mix-3-uroven,swallows,5.76541393995285
464,"The forest was full of insect, we saw, for example, _ .",beetles,zvirata-mix-3-uroven,beetles,5.76541393995285
464,Big cities are full of _ .,pigeons,zvirata-mix-3-uroven,pigeons,5.76541393995285
464,"When we sailed along the coast, we saw _ .",dolphins,zvirata-mix-3-uroven,dolphins,5.76541393995285
465,What's the difference between a crow and a _ ?,blackbird,zvirata-mix-3-uroven,parrot,3.513523817062378
465,There was a huge bird. I think it was an _ .,eagle,zvirata-mix-3-uroven,eagle,3.513523817062378
465,I'm afraid of being bitten by a _ .,snake,zvirata-mix-3-uroven,snake,3.513523817062378
465,The _ is a tropical bird.,parrot,zvirata-mix-3-uroven,blackbird,3.513523817062378
466, _ live in highly organized social groups.,Ants,zvirata-mix-2-uroven,Ants,6.139618337154388
466, _ die after they sting people.,Bees,zvirata-mix-2-uroven,Bees,6.139618337154388
466, _ are very intelligent animals.,Dolphins,zvirata-mix-2-uroven,Dolphins,6.139618337154388
466, _ are birds whose meat is often eaten.,Pheasants,zvirata-mix-2-uroven,Pheasants,6.139618337154388
467,The _ is a large white bird with very long legs that walks in water to find its food.,stork,zvirata-mix-3-uroven,stork,4.359858930110931
467,Our _ can't walk properly yet.,puppy,zvirata-mix-3-uroven,puppy,4.359858930110931
467,A _ is an animal that has got black rings on its long tail.,raccoon,zvirata-mix-3-uroven,raccoon,4.359858930110931
467,Marek got stung by a _ yesterday.,wasp,zvirata-mix-3-uroven,wasp,4.359858930110931
468,Why do _ come out after the rain?,snails,zvirata-mix-3-uroven,snails,4.83226865530014
468,What kind of _ make nets?,spiders,zvirata-mix-3-uroven,spiders,4.83226865530014
468,I think _ have got the nicest tails.,peacocks,zvirata-mix-3-uroven,peacocks,4.83226865530014
468,Did you know that _ are the largest members of the dog family?,wolves,zvirata-mix-3-uroven,wolves,4.83226865530014
469,How do you get rid of the _ nest?,wasp,zvirata-mix-3-uroven,wasp,5.117916107177734
469,Did you know that the spots of a _ are supposed to warn potential predators?,ladybird,zvirata-mix-3-uroven,ladybird,5.117916107177734
469,The _ runs very fast thanks to its thin legs.,antelope,zvirata-mix-3-uroven,antelope,5.117916107177734
469,An _ has got a trunk.,elephant,zvirata-mix-3-uroven,elephant,5.117916107177734
470,We will walk along the river and we will feed _ .,ducks,zvirata-mix-3-uroven,ducks,3.537861317396164
470,An interesting fact about _ is that they have stable personality types.,chimpanzees,zvirata-mix-3-uroven,hedgehogs,3.537861317396164
470,Pandas are mammals similar to _ that lives in forests in China.,bears,zvirata-mix-3-uroven,chimpanzees,3.537861317396164
470,We often draw _ with apples on their back.,hedgehogs,zvirata-mix-3-uroven,bears,3.537861317396164
471, _ spend some of their lives in the water and some of it on land.,Seals,zvirata-mix-3-uroven,Seals,4.210718601942062
471, _ can be used as a symbol of peace.,Doves,zvirata-mix-3-uroven,Doves,4.210718601942062
471, _ are birds that don't fly.,Penguins,zvirata-mix-3-uroven,Bats,4.210718601942062
471, _ are small animals like mice with wings that fly.,Bats,zvirata-mix-3-uroven,Penguins,4.210718601942062
472,"There was a red _ in our garden yesterday, is it dangerous?",fox,zvirata-mix-3-uroven,fox,4.859081655740738
472,"A _ is a small, red beetle.",ladybird,zvirata-mix-3-uroven,ladybird,4.859081655740738
472,"We've got four birds, three ducks and a _ .",goose,zvirata-mix-3-uroven,goose,4.859081655740738
472,Is this a mouse or a _ ?,rat,zvirata-mix-3-uroven,rat,4.859081655740738
472,"Oh no, our dog has got _ .",fleas,zvirata-mix-3-uroven,fleas,4.859081655740738
473,Our cat has just had _ .,kittens,zvirata-mix-2-uroven,kittens,4.274618029594421
473,Did you know that _ live partly in the sea and partly on the land?,seals,zvirata-mix-2-uroven,seals,4.274618029594421
473,I am afraid that we have got _ .,rats,zvirata-mix-2-uroven,rats,4.274618029594421
473,There were many _ on the flowers.,butterflies,zvirata-mix-2-uroven,butterflies,4.274618029594421
474,We saw a red _ in the forest.,fox,zvirata-mix-2-uroven,fox,5.593244105577469
474,We saw three _ at night.,hedgehogs,zvirata-mix-2-uroven,spiders,5.593244105577469
474,There must be some _ in my room because there was a web in the corner.,spiders,zvirata-mix-2-uroven,hedgehogs,5.593244105577469
474,The _ jumped into the water.,frogs,zvirata-mix-2-uroven,frogs,5.593244105577469
475,"When we were in France, we had _ for dinner.",snail,zvirata-mix-2-uroven,snail,6.438149452209473
475,A _ is a snake.,viper,zvirata-mix-2-uroven,viper,6.438149452209473
475,The _ turns nectar into honey.,bee,zvirata-mix-2-uroven,bee,6.438149452209473
475,Our dog has just had _ .,puppies,zvirata-mix-2-uroven,puppies,6.438149452209473
476,A _ is a red beetle that is round and has black spots,ladybird,zvirata-mix-2-uroven,ladybird,5.880452454090118
476,"There was a _ in the zoo, but I thought it was a hippopotamus.",rhinoceros,zvirata-mix-2-uroven,rhinoceros,5.880452454090118
476,The _ was eating a nut.,squirrel,zvirata-mix-2-uroven,squirrel,5.880452454090118
476,A _ is similar to a dog.,wolf,zvirata-mix-2-uroven,wolf,5.880452454090118
477,A _ is usually kept for its eggs.,hen,zvirata-mix-3-uroven,beaver,5.220371842384338
477,A _ is a young horse.,colt,zvirata-mix-3-uroven,colt,5.220371842384338
477,There was a _ on the bank of the river.,beaver,zvirata-mix-3-uroven,hen,5.220371842384338
477,What is the difference between a frog and a _ ?,toad,zvirata-mix-3-uroven,toad,5.220371842384338
478,A baby pig is called a _ .,piglet,zvirata-mix-2-uroven,piglet,4.8879780769348145
478,We were in the forest and there was a big _ .,deer,zvirata-mix-2-uroven,deer,4.8879780769348145
478,Do you think that an _ is the smallest animal?,ant,zvirata-mix-2-uroven,ant,4.8879780769348145
478,There was a white _ on the river.,swan,zvirata-mix-2-uroven,swan,4.8879780769348145
479,The _ is attracted to light.,moth,zvirata-mix-3-uroven,moth,6.096136391162872
479,A _ is a large insect.,grasshopper,zvirata-mix-3-uroven,grasshopper,6.096136391162872
479,I love the tail feathers of a _ .,peacock,zvirata-mix-3-uroven,peacock,6.096136391162872
479,A _ is a large bird that eats flesh.,buzzard,zvirata-mix-3-uroven,buzzard,6.096136391162872
480,I love to go to the mountains but I'm afraid of _ .,bears,zvirata-mix-2-uroven,bears,4.923532068729401
480,"Look, this is a bone for our _ .",puppy,zvirata-mix-2-uroven,puppy,4.923532068729401
480,A _ is a type of a wild pig.,boar,zvirata-mix-2-uroven,boar,4.923532068729401
480,A _ is an insect with a hard back.,beetle,zvirata-mix-2-uroven,beetle,4.923532068729401
481,Is this a _ or a rabbit?,hare,zvirata-mix-3-uroven,hare,5.214282751083374
481,A _ is a yellow and black insect.,bee,zvirata-mix-3-uroven,bee,5.214282751083374
481,This _ will develop into a beautiful butterfly.,caterpillar,zvirata-mix-3-uroven,caterpillar,5.214282751083374
481,A _ is a male sheep.,ram,zvirata-mix-3-uroven,ram,5.214282751083374
482,A _ is a large bee.,bumblebee,zvirata-mix-2-uroven,bumblebee,5.703233063220978
482,The horse I rode was a _ .,stallion,zvirata-mix-2-uroven,stallion,5.703233063220978
482,Is this a swan or a _ ?,goose,zvirata-mix-2-uroven,goose,5.703233063220978
482,Our _ has just laid eggs.,hen,zvirata-mix-2-uroven,hen,5.703233063220978
483,Can you ride a _ ?,horse,zvirata-mix-1-uroven,horse,4.301884770393372
483,A _ is black and white.,zebra,zvirata-mix-1-uroven,zebra,4.301884770393372
483,A _ lives in Antarctica.,penguin,zvirata-mix-1-uroven,penguin,4.301884770393372
484,Look! There are _ jumping in the garden.,rabbits,zvirata-mix-1-uroven,kangaroos,5.45265120267868
484,Do you know that _ produce milk?,cows,zvirata-mix-1-uroven,cows,5.45265120267868
484,Most _ live in Australia.,kangaroos,zvirata-mix-1-uroven,rabbits,5.45265120267868
485,Our _ has got a big bone.,dog,zvirata-mix-1-uroven,dog,2.065773844718933
485,Look! There is a _ in the river.,duck,zvirata-mix-1-uroven,duck,2.065773844718933
485,A _ is a male cow.,bull,zvirata-mix-1-uroven,bull,2.065773844718933
486,We can't find our _ . It's somewhere in the garden.,turtle,zvirata-mix-1-uroven,turtle,2.074573278427124
486,A _ lives in the desert.,camel,zvirata-mix-1-uroven,camel,2.074573278427124
486,A _ has got sharp teeth.,shark,zvirata-mix-1-uroven,shark,2.074573278427124
487,A _ has got a long neck.,giraffe,zvirata-mix-1-uroven,giraffe,2.7408372163772583
487,A _ lives in the river.,crocodile,zvirata-mix-1-uroven,crocodile,2.7408372163772583
487,There was a large black _ in the zoo!,gorilla,zvirata-mix-1-uroven,gorilla,2.7408372163772583
488,Shrek's best friend is a _ .,donkey,zvirata-mix-1-uroven,donkey,2.722777545452118
488,An _ eats grass.,elephant,zvirata-mix-1-uroven,elephant,2.722777545452118
488,My favourite animal is a _ because it's orange and black.,tiger,zvirata-mix-1-uroven,tiger,2.722777545452118
489,You can see _ at night.,bats,zvirata-mix-1-uroven,bats,1.8209687173366547
489,The _ in the zoo jumped from tree to tree.,monkeys,zvirata-mix-1-uroven,monkeys,1.8209687173366547
489,There were _ in the savanna.,lions,zvirata-mix-1-uroven,lions,1.8209687173366547
490,"My uncle has got a big farm, he has got 30 _ .",sheep,zvirata-mix-1-uroven,sheep,4.55496084690094
490,"I was swimming in the sea, and I saw an _ .",octopus,zvirata-mix-1-uroven,octopus,4.55496084690094
490,An _ is a bird.,ostrich,zvirata-mix-1-uroven,ostrich,4.55496084690094
491,Do you _ tennis?,play,pohybova-slovesa-1-uroven,play,4.473052144050598
491,I always _ to school.,walk,pohybova-slovesa-1-uroven,walk,4.473052144050598
491,My lessons _ at 8 o'clock.,start,pohybova-slovesa-1-uroven,start,4.473052144050598
492,I am _ a bike now.,riding,pohybova-slovesa-1-uroven,riding,2.475042462348938
492,Nela is _ in the sea now.,swimming,pohybova-slovesa-1-uroven,swimming,2.475042462348938
492,The kids are _ on the trampoline.,jumping,pohybova-slovesa-1-uroven,jumping,2.475042462348938
493,Do you want to _ to my place?,come,pohybova-slovesa-3-uroven,come,2.924489140510559
493,Do you often _ by plane?,fly,pohybova-slovesa-3-uroven,fly,2.924489140510559
493,I don't want to _ next to him.,sit,pohybova-slovesa-3-uroven,sit,2.924489140510559
494,We often go _ in the winter.,skiing,pohybova-slovesa-1-uroven,skiing,4.044756770133972
494,She is _ to the bus stop.,running,pohybova-slovesa-1-uroven,running,4.044756770133972
494,"Say goodbye, your grandma is _ .",leaving,pohybova-slovesa-1-uroven,leaving,4.044756770133972
495,Karel wants to _ to Italy.,move,pohybova-slovesa-1-uroven,move,2.4189594984054565
495,Do you want to sit down or is it okay to _ ?,stand,pohybova-slovesa-1-uroven,stand,2.4189594984054565
495,How often do you _ in the winter?,ski,pohybova-slovesa-1-uroven,ski,2.4189594984054565
496,The party is great! We are all _ .,dancing,pohybova-slovesa-1-uroven,clapping,2.6176708340644836
496,Lukáš is _ ice-hockey at the moment.,playing,pohybova-slovesa-1-uroven,playing,2.6176708340644836
496,The group is very good! Everyone is _ .,clapping,pohybova-slovesa-1-uroven,dancing,2.6176708340644836
497,Do you _ to school?,walk,pohybova-slovesa-1-uroven,walk,2.876965492963791
497,"I don't want to _ , I want to sit down.",stand,pohybova-slovesa-1-uroven,stand,2.876965492963791
497,"Excuse me, where is the cinema? –Go straight ahead and then _ left.",turn,pohybova-slovesa-1-uroven,turn,2.876965492963791
498, _ the ball!,Kick,pohybova-slovesa-1-uroven,Kick,5.402475476264954
498, _ right at the traffic lights.,Turn,pohybova-slovesa-1-uroven,Turn,5.402475476264954
498, _ your hands!,Clap,pohybova-slovesa-1-uroven,Clap,5.402475476264954
499,"Oh no, the bird can't _ .",fly,pohybova-slovesa-1-uroven,fly,2.5200042724609375
499,Can you _ that mountain?,climb,pohybova-slovesa-1-uroven,climb,2.5200042724609375
499,It's cold. We can _ on the river.,skate,pohybova-slovesa-1-uroven,skate,2.5200042724609375
500,Can you _ my hand?,hold,pohybova-slovesa-1-uroven,hold,3.3301804661750793
500,Do you want to _ with us?,come,pohybova-slovesa-1-uroven,come,3.3301804661750793
500,The films _ at 8 o'clock.,start,pohybova-slovesa-1-uroven,start,3.3301804661750793
501,"Did you _ the other team? –Yes, we won.",beat,pohybova-slovesa-2-uroven,beat,4.300335109233856
501,You need to _ this button.,press,pohybova-slovesa-2-uroven,press,4.300335109233856
501,The athlete started to _ for the Olympics.,train,pohybova-slovesa-2-uroven,train,4.300335109233856
501,This box is heavy. Can you _ it?,lift,pohybova-slovesa-2-uroven,lift,4.300335109233856
502,"Sorry I'm late, I _ the bus.",missed,pohybova-slovesa-2-uroven,missed,5.376304268836975
502,The boat _ along the coast.,sailed,pohybova-slovesa-2-uroven,sailed,5.376304268836975
502,I _ my clothes into light and dark.,sorted,pohybova-slovesa-2-uroven,sorted,5.376304268836975
502,"When he was parking his car, he _ a pole.",hit,pohybova-slovesa-2-uroven,hit,5.376304268836975
503,I went fishing yesterday. –Did you _ anything?,catch,pohybova-slovesa-2-uroven,catch,3.698012888431549
503,"Will you _ to Italy? –No, we will fly.",drive,pohybova-slovesa-2-uroven,drive,3.698012888431549
503,He didn't do anything bad. He just wanted to _ his younger sister.,defend,pohybova-slovesa-2-uroven,defend,3.698012888431549
503,"Don't go, I will _ you.",miss,pohybova-slovesa-2-uroven,miss,3.698012888431549
504,Let's go to the train station. Martin should _ in 20 minutes.,arrive,pohybova-slovesa-2-uroven,arrive,3.65427702665329
504,How far can you _ a ball?,throw,pohybova-slovesa-2-uroven,throw,3.65427702665329
