problem,solutions_agg,sentence,level,topic,fullname,solutions,pred
471,"['Seals', 'Doves', 'Penguins', 'Bats']", _ spend some of their lives in the water and some of it on land.,3,zvirata-mix,zvirata-mix-3-uroven,Seals,Bats
471,"['Seals', 'Doves', 'Penguins', 'Bats']", _ can be used as a symbol of peace.,3,zvirata-mix,zvirata-mix-3-uroven,Doves,Bats
471,"['Seals', 'Doves', 'Penguins', 'Bats']", _ are birds that don't fly.,3,zvirata-mix,zvirata-mix-3-uroven,Penguins,Bats
471,"['Seals', 'Doves', 'Penguins', 'Bats']", _ are small animals like mice with wings that fly.,3,zvirata-mix,zvirata-mix-3-uroven,Bats,Bats
472,"['fox', 'ladybird', 'goose', 'rat', 'fleas']","There was a red _ in our garden yesterday, is it dangerous?",3,zvirata-mix,zvirata-mix-3-uroven,fox,fox
472,"['fox', 'ladybird', 'goose', 'rat', 'fleas']","A _ is a small, red beetle.",3,zvirata-mix,zvirata-mix-3-uroven,ladybird,fox
472,"['fox', 'ladybird', 'goose', 'rat', 'fleas']","We've got four birds, three ducks and a _ .",3,zvirata-mix,zvirata-mix-3-uroven,goose,goose
472,"['fox', 'ladybird', 'goose', 'rat', 'fleas']",Is this a mouse or a _ ?,3,zvirata-mix,zvirata-mix-3-uroven,rat,rat
472,"['fox', 'ladybird', 'goose', 'rat', 'fleas']","Oh no, our dog has got _ .",3,zvirata-mix,zvirata-mix-3-uroven,fleas,fox
473,"['kittens', 'seals', 'rats', 'butterflies']",Our cat has just had _ .,2,zvirata-mix,zvirata-mix-2-uroven,kittens,kittens
473,"['kittens', 'seals', 'rats', 'butterflies']",Did you know that _ live partly in the sea and partly on the land?,2,zvirata-mix,zvirata-mix-2-uroven,seals,seals
473,"['kittens', 'seals', 'rats', 'butterflies']",I am afraid that we have got _ .,2,zvirata-mix,zvirata-mix-2-uroven,rats,rats
473,"['kittens', 'seals', 'rats', 'butterflies']",There were many _ on the flowers.,2,zvirata-mix,zvirata-mix-2-uroven,butterflies,butterflies
474,"['fox', 'hedgehogs', 'spiders', 'frogs']",We saw a red _ in the forest.,2,zvirata-mix,zvirata-mix-2-uroven,fox,fox
474,"['fox', 'hedgehogs', 'spiders', 'frogs']",We saw three _ at night.,2,zvirata-mix,zvirata-mix-2-uroven,hedgehogs,frogs
474,"['fox', 'hedgehogs', 'spiders', 'frogs']",There must be some _ in my room because there was a web in the corner.,2,zvirata-mix,zvirata-mix-2-uroven,spiders,spiders
474,"['fox', 'hedgehogs', 'spiders', 'frogs']",The _ jumped into the water.,2,zvirata-mix,zvirata-mix-2-uroven,frogs,fox
475,"['snail', 'viper', 'bee', 'puppies']","When we were in France, we had _ for dinner.",2,zvirata-mix,zvirata-mix-2-uroven,snail,puppies
475,"['snail', 'viper', 'bee', 'puppies']",A _ is a snake.,2,zvirata-mix,zvirata-mix-2-uroven,viper,snail
475,"['snail', 'viper', 'bee', 'puppies']",The _ turns nectar into honey.,2,zvirata-mix,zvirata-mix-2-uroven,bee,bee
475,"['snail', 'viper', 'bee', 'puppies']",Our dog has just had _ .,2,zvirata-mix,zvirata-mix-2-uroven,puppies,puppies
476,"['ladybird', 'rhinoceros', 'squirrel', 'wolf']",A _ is a red beetle that is round and has black spots,2,zvirata-mix,zvirata-mix-2-uroven,ladybird,wolf
476,"['ladybird', 'rhinoceros', 'squirrel', 'wolf']","There was a _ in the zoo, but I thought it was a hippopotamus.",2,zvirata-mix,zvirata-mix-2-uroven,rhinoceros,wolf
476,"['ladybird', 'rhinoceros', 'squirrel', 'wolf']",The _ was eating a nut.,2,zvirata-mix,zvirata-mix-2-uroven,squirrel,squirrel
476,"['ladybird', 'rhinoceros', 'squirrel', 'wolf']",A _ is similar to a dog.,2,zvirata-mix,zvirata-mix-2-uroven,wolf,wolf
477,"['hen', 'colt', 'beaver', 'toad']",A _ is usually kept for its eggs.,3,zvirata-mix,zvirata-mix-3-uroven,hen,hen
477,"['hen', 'colt', 'beaver', 'toad']",A _ is a young horse.,3,zvirata-mix,zvirata-mix-3-uroven,colt,hen
477,"['hen', 'colt', 'beaver', 'toad']",There was a _ on the bank of the river.,3,zvirata-mix,zvirata-mix-3-uroven,beaver,hen
477,"['hen', 'colt', 'beaver', 'toad']",What is the difference between a frog and a _ ?,3,zvirata-mix,zvirata-mix-3-uroven,toad,hen
478,"['piglet', 'deer', 'ant', 'swan']",A baby pig is called a _ .,2,zvirata-mix,zvirata-mix-2-uroven,piglet,piglet
478,"['piglet', 'deer', 'ant', 'swan']",We were in the forest and there was a big _ .,2,zvirata-mix,zvirata-mix-2-uroven,deer,deer
478,"['piglet', 'deer', 'ant', 'swan']",Do you think that an _ is the smallest animal?,2,zvirata-mix,zvirata-mix-2-uroven,ant,ant
478,"['piglet', 'deer', 'ant', 'swan']",There was a white _ on the river.,2,zvirata-mix,zvirata-mix-2-uroven,swan,deer
479,"['moth', 'grasshopper', 'peacock', 'buzzard']",The _ is attracted to light.,3,zvirata-mix,zvirata-mix-3-uroven,moth,moth
479,"['moth', 'grasshopper', 'peacock', 'buzzard']",A _ is a large insect.,3,zvirata-mix,zvirata-mix-3-uroven,grasshopper,moth
479,"['moth', 'grasshopper', 'peacock', 'buzzard']",I love the tail feathers of a _ .,3,zvirata-mix,zvirata-mix-3-uroven,peacock,moth
479,"['moth', 'grasshopper', 'peacock', 'buzzard']",A _ is a large bird that eats flesh.,3,zvirata-mix,zvirata-mix-3-uroven,buzzard,moth
480,"['bears', 'puppy', 'boar', 'beetle']",I love to go to the mountains but I'm afraid of _ .,2,zvirata-mix,zvirata-mix-2-uroven,bears,bears
480,"['bears', 'puppy', 'boar', 'beetle']","Look, this is a bone for our _ .",2,zvirata-mix,zvirata-mix-2-uroven,puppy,puppy
480,"['bears', 'puppy', 'boar', 'beetle']",A _ is a type of a wild pig.,2,zvirata-mix,zvirata-mix-2-uroven,boar,puppy
480,"['bears', 'puppy', 'boar', 'beetle']",A _ is an insect with a hard back.,2,zvirata-mix,zvirata-mix-2-uroven,beetle,beetle
481,"['hare', 'bee', 'caterpillar', 'ram']",Is this a _ or a rabbit?,3,zvirata-mix,zvirata-mix-3-uroven,hare,ram
481,"['hare', 'bee', 'caterpillar', 'ram']",A _ is a yellow and black insect.,3,zvirata-mix,zvirata-mix-3-uroven,bee,bee
481,"['hare', 'bee', 'caterpillar', 'ram']",This _ will develop into a beautiful butterfly.,3,zvirata-mix,zvirata-mix-3-uroven,caterpillar,bee
481,"['hare', 'bee', 'caterpillar', 'ram']",A _ is a male sheep.,3,zvirata-mix,zvirata-mix-3-uroven,ram,ram
482,"['bumblebee', 'stallion', 'goose', 'hen']",A _ is a large bee.,2,zvirata-mix,zvirata-mix-2-uroven,bumblebee,goose
482,"['bumblebee', 'stallion', 'goose', 'hen']",The horse I rode was a _ .,2,zvirata-mix,zvirata-mix-2-uroven,stallion,stallion
482,"['bumblebee', 'stallion', 'goose', 'hen']",Is this a swan or a _ ?,2,zvirata-mix,zvirata-mix-2-uroven,goose,goose
482,"['bumblebee', 'stallion', 'goose', 'hen']",Our _ has just laid eggs.,2,zvirata-mix,zvirata-mix-2-uroven,hen,hen
483,"['horse', 'zebra', 'penguin']",Can you ride a _ ?,1,zvirata-mix,zvirata-mix-1-uroven,horse,horse
483,"['horse', 'zebra', 'penguin']",A _ is black and white.,1,zvirata-mix,zvirata-mix-1-uroven,zebra,horse
483,"['horse', 'zebra', 'penguin']",A _ lives in Antarctica.,1,zvirata-mix,zvirata-mix-1-uroven,penguin,penguin
484,"['rabbits', 'cows', 'kangaroos']",Look! There are _ jumping in the garden.,1,zvirata-mix,zvirata-mix-1-uroven,rabbits,rabbits
484,"['rabbits', 'cows', 'kangaroos']",Do you know that _ produce milk?,1,zvirata-mix,zvirata-mix-1-uroven,cows,cows
484,"['rabbits', 'cows', 'kangaroos']",Most _ live in Australia.,1,zvirata-mix,zvirata-mix-1-uroven,kangaroos,cows
485,"['dog', 'duck', 'bull']",Our _ has got a big bone.,1,zvirata-mix,zvirata-mix-1-uroven,dog,dog
485,"['dog', 'duck', 'bull']",Look! There is a _ in the river.,1,zvirata-mix,zvirata-mix-1-uroven,duck,dog
485,"['dog', 'duck', 'bull']",A _ is a male cow.,1,zvirata-mix,zvirata-mix-1-uroven,bull,bull
486,"['turtle', 'camel', 'shark']",We can't find our _ . It's somewhere in the garden.,1,zvirata-mix,zvirata-mix-1-uroven,turtle,turtle
486,"['turtle', 'camel', 'shark']",A _ lives in the desert.,1,zvirata-mix,zvirata-mix-1-uroven,camel,camel
486,"['turtle', 'camel', 'shark']",A _ has got sharp teeth.,1,zvirata-mix,zvirata-mix-1-uroven,shark,shark
487,"['giraffe', 'crocodile', 'gorilla']",A _ has got a long neck.,1,zvirata-mix,zvirata-mix-1-uroven,giraffe,gorilla
487,"['giraffe', 'crocodile', 'gorilla']",A _ lives in the river.,1,zvirata-mix,zvirata-mix-1-uroven,crocodile,gorilla
487,"['giraffe', 'crocodile', 'gorilla']",There was a large black _ in the zoo!,1,zvirata-mix,zvirata-mix-1-uroven,gorilla,gorilla
488,"['donkey', 'elephant', 'tiger']",Shrek's best friend is a _ .,1,zvirata-mix,zvirata-mix-1-uroven,donkey,donkey
488,"['donkey', 'elephant', 'tiger']",An _ eats grass.,1,zvirata-mix,zvirata-mix-1-uroven,elephant,elephant
488,"['donkey', 'elephant', 'tiger']",My favourite animal is a _ because it's orange and black.,1,zvirata-mix,zvirata-mix-1-uroven,tiger,tiger
489,"['bats', 'monkeys', 'lions']",You can see _ at night.,1,zvirata-mix,zvirata-mix-1-uroven,bats,bats
489,"['bats', 'monkeys', 'lions']",The _ in the zoo jumped from tree to tree.,1,zvirata-mix,zvirata-mix-1-uroven,monkeys,monkeys
489,"['bats', 'monkeys', 'lions']",There were _ in the savanna.,1,zvirata-mix,zvirata-mix-1-uroven,lions,lions
490,"['sheep', 'octopus', 'ostrich']","My uncle has got a big farm, he has got 30 _ .",1,zvirata-mix,zvirata-mix-1-uroven,sheep,sheep
490,"['sheep', 'octopus', 'ostrich']","I was swimming in the sea, and I saw an _ .",1,zvirata-mix,zvirata-mix-1-uroven,octopus,sheep
490,"['sheep', 'octopus', 'ostrich']",An _ is a bird.,1,zvirata-mix,zvirata-mix-1-uroven,ostrich,sheep
491,"['play', 'walk', 'start']",Do you _ tennis?,1,pohybova-slovesa,pohybova-slovesa-1-uroven,play,play
491,"['play', 'walk', 'start']",I always _ to school.,1,pohybova-slovesa,pohybova-slovesa-1-uroven,walk,walk
491,"['play', 'walk', 'start']",My lessons _ at 8 o'clock.,1,pohybova-slovesa,pohybova-slovesa-1-uroven,start,start
492,"['riding', 'swimming', 'jumping']",I am _ a bike now.,1,pohybova-slovesa,pohybova-slovesa-1-uroven,riding,riding
492,"['riding', 'swimming', 'jumping']",Nela is _ in the sea now.,1,pohybova-slovesa,pohybova-slovesa-1-uroven,swimming,swimming
492,"['riding', 'swimming', 'jumping']",The kids are _ on the trampoline.,1,pohybova-slovesa,pohybova-slovesa-1-uroven,jumping,jumping
493,"['come', 'fly', 'sit']",Do you want to _ to my place?,3,pohybova-slovesa,pohybova-slovesa-3-uroven,come,come
493,"['come', 'fly', 'sit']",Do you often _ by plane?,3,pohybova-slovesa,pohybova-slovesa-3-uroven,fly,fly
493,"['come', 'fly', 'sit']",I don't want to _ next to him.,3,pohybova-slovesa,pohybova-slovesa-3-uroven,sit,sit
494,"['skiing', 'running', 'leaving']",We often go _ in the winter.,1,pohybova-slovesa,pohybova-slovesa-1-uroven,skiing,skiing
494,"['skiing', 'running', 'leaving']",She is _ to the bus stop.,1,pohybova-slovesa,pohybova-slovesa-1-uroven,running,running
494,"['skiing', 'running', 'leaving']","Say goodbye, your grandma is _ .",1,pohybova-slovesa,pohybova-slovesa-1-uroven,leaving,leaving
495,"['move', 'stand', 'ski']",Karel wants to _ to Italy.,1,pohybova-slovesa,pohybova-slovesa-1-uroven,move,move
495,"['move', 'stand', 'ski']",Do you want to sit down or is it okay to _ ?,1,pohybova-slovesa,pohybova-slovesa-1-uroven,stand,stand
495,"['move', 'stand', 'ski']",How often do you _ in the winter?,1,pohybova-slovesa,pohybova-slovesa-1-uroven,ski,ski
496,"['dancing', 'playing', 'clapping']",The party is great! We are all _ .,1,pohybova-slovesa,pohybova-slovesa-1-uroven,dancing,dancing
496,"['dancing', 'playing', 'clapping']",Lukáš is _ ice-hockey at the moment.,1,pohybova-slovesa,pohybova-slovesa-1-uroven,playing,playing
496,"['dancing', 'playing', 'clapping']",The group is very good! Everyone is _ .,1,pohybova-slovesa,pohybova-slovesa-1-uroven,clapping,dancing
497,"['walk', 'stand', 'turn']",Do you _ to school?,1,pohybova-slovesa,pohybova-slovesa-1-uroven,walk,walk
497,"['walk', 'stand', 'turn']","I don't want to _ , I want to sit down.",1,pohybova-slovesa,pohybova-slovesa-1-uroven,stand,stand
497,"['walk', 'stand', 'turn']","Excuse me, where is the cinema? –Go straight ahead and then _ left.",1,pohybova-slovesa,pohybova-slovesa-1-uroven,turn,turn
498,"['Kick', 'Turn', 'Clap']", _ the ball!,1,pohybova-slovesa,pohybova-slovesa-1-uroven,Kick,Kick
498,"['Kick', 'Turn', 'Clap']", _ right at the traffic lights.,1,pohybova-slovesa,pohybova-slovesa-1-uroven,Turn,Turn
498,"['Kick', 'Turn', 'Clap']", _ your hands!,1,pohybova-slovesa,pohybova-slovesa-1-uroven,Clap,Turn
499,"['fly', 'climb', 'skate']","Oh no, the bird can't _ .",1,pohybova-slovesa,pohybova-slovesa-1-uroven,fly,fly
499,"['fly', 'climb', 'skate']",Can you _ that mountain?,1,pohybova-slovesa,pohybova-slovesa-1-uroven,climb,climb
499,"['fly', 'climb', 'skate']",It's cold. We can _ on the river.,1,pohybova-slovesa,pohybova-slovesa-1-uroven,skate,skate
500,"['hold', 'come', 'start']",Can you _ my hand?,1,pohybova-slovesa,pohybova-slovesa-1-uroven,hold,hold
500,"['hold', 'come', 'start']",Do you want to _ with us?,1,pohybova-slovesa,pohybova-slovesa-1-uroven,come,come
500,"['hold', 'come', 'start']",The films _ at 8 o'clock.,1,pohybova-slovesa,pohybova-slovesa-1-uroven,start,start
501,"['beat', 'press', 'train', 'lift']","Did you _ the other team? –Yes, we won.",2,pohybova-slovesa,pohybova-slovesa-2-uroven,beat,beat
501,"['beat', 'press', 'train', 'lift']",You need to _ this button.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,press,press
501,"['beat', 'press', 'train', 'lift']",The athlete started to _ for the Olympics.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,train,train
501,"['beat', 'press', 'train', 'lift']",This box is heavy. Can you _ it?,2,pohybova-slovesa,pohybova-slovesa-2-uroven,lift,lift
502,"['missed', 'sailed', 'sorted', 'hit']","Sorry I'm late, I _ the bus.",2,pohybova-slovesa,pohybova-slovesa-2-uroven,missed,missed
502,"['missed', 'sailed', 'sorted', 'hit']",The boat _ along the coast.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,sailed,sailed
502,"['missed', 'sailed', 'sorted', 'hit']",I _ my clothes into light and dark.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,sorted,sorted
502,"['missed', 'sailed', 'sorted', 'hit']","When he was parking his car, he _ a pole.",2,pohybova-slovesa,pohybova-slovesa-2-uroven,hit,hit
503,"['catch', 'drive', 'defend', 'miss']",I went fishing yesterday. –Did you _ anything?,2,pohybova-slovesa,pohybova-slovesa-2-uroven,catch,catch
503,"['catch', 'drive', 'defend', 'miss']","Will you _ to Italy? –No, we will fly.",2,pohybova-slovesa,pohybova-slovesa-2-uroven,drive,drive
503,"['catch', 'drive', 'defend', 'miss']",He didn't do anything bad. He just wanted to _ his younger sister.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,defend,defend
503,"['catch', 'drive', 'defend', 'miss']","Don't go, I will _ you.",2,pohybova-slovesa,pohybova-slovesa-2-uroven,miss,miss
504,"['arrive', 'throw', 'lift', 'push']",Let's go to the train station. Martin should _ in 20 minutes.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,arrive,arrive
504,"['arrive', 'throw', 'lift', 'push']",How far can you _ a ball?,2,pohybova-slovesa,pohybova-slovesa-2-uroven,throw,throw
504,"['arrive', 'throw', 'lift', 'push']","Can you _ the box? It's heavy, though.",2,pohybova-slovesa,pohybova-slovesa-2-uroven,lift,lift
504,"['arrive', 'throw', 'lift', 'push']",You have to _ hard to open the window.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,push,push
505,"['slipped', 'dived', 'shot', 'searched']","I didn't notice that the floor was wet, so I _ .",2,pohybova-slovesa,pohybova-slovesa-2-uroven,slipped,slipped
505,"['slipped', 'dived', 'shot', 'searched']","The children ran to the swimming pool, _ in and swam to the other side.",2,pohybova-slovesa,pohybova-slovesa-2-uroven,dived,dived
505,"['slipped', 'dived', 'shot', 'searched']",The murderer _ the victim.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,shot,shot
505,"['slipped', 'dived', 'shot', 'searched']",I _ the internet for the best hotel.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,searched,searched
506,"['pull', 'finish', 'sail', 'search']",Can you help me move this box? I'll _ and you'll push.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,pull,pull
506,"['pull', 'finish', 'sail', 'search']",I think I will _ my homework at 6 o'clock.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,finish,finish
506,"['pull', 'finish', 'sail', 'search']","In July, we will _ along the coast in Italy.",2,pohybova-slovesa,pohybova-slovesa-2-uroven,sail,sail
506,"['pull', 'finish', 'sail', 'search']",The police will probably _ the woods.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,search,search
507,"['drove', 'caught', 'dropped', 'brought']",I _ my son to school.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,drove,drove
507,"['drove', 'caught', 'dropped', 'brought']",He _ a big fish.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,caught,caught
507,"['drove', 'caught', 'dropped', 'brought']",What happened to your camera? –I _ my camera.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,dropped,dropped
507,"['drove', 'caught', 'dropped', 'brought']",He _ me some flowers.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,brought,brought
508,"['win', 'ride', 'miss', 'throw']","Let's do something, I want to _ the match.",2,pohybova-slovesa,pohybova-slovesa-2-uroven,win,win
508,"['win', 'ride', 'miss', 'throw']","I don't want to do my homework in the afternoon, I want to _ a bike.",2,pohybova-slovesa,pohybova-slovesa-2-uroven,ride,ride
508,"['win', 'ride', 'miss', 'throw']",Hurry up! Otherwise we'll _ the flight.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,miss,miss
508,"['win', 'ride', 'miss', 'throw']",Don't _ anything on the floor.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,throw,throw
509,"['fly', 'drive', 'jump', 'press']","Next week, we're going to _ to France.",2,pohybova-slovesa,pohybova-slovesa-2-uroven,fly,jump
509,"['fly', 'drive', 'jump', 'press']","Can you _ ? –No, so we have to walk there.",2,pohybova-slovesa,pohybova-slovesa-2-uroven,drive,drive
509,"['fly', 'drive', 'jump', 'press']","If you want reach there, you have to _ higher.",2,pohybova-slovesa,pohybova-slovesa-2-uroven,jump,jump
509,"['fly', 'drive', 'jump', 'press']","If you want to unlock the screen, you have to _ the button.",2,pohybova-slovesa,pohybova-slovesa-2-uroven,press,press
510,"['pressed', 'walked', 'kicked', 'defended']",The boy _ his face against the window.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,pressed,pressed
510,"['pressed', 'walked', 'kicked', 'defended']",We _ because none of us can drive.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,walked,walked
510,"['pressed', 'walked', 'kicked', 'defended']",He _ the ball and fell on the ground.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,kicked,kicked
510,"['pressed', 'walked', 'kicked', 'defended']",I _ my beliefs.,2,pohybova-slovesa,pohybova-slovesa-2-uroven,defended,defended
511,"['remind', 'spell', 'regret', 'sell', 'approve']",Can you _ me that later?,2,slovesa-komunikace,slovesa-komunikace-2-uroven,remind,sell
