id;sentence;sentenceForeign;words;sound;visible;created
415;{"sentences": [{"sentence":"If you want to ride a bike, put a _ on.","translation":"Jestli chceš jezdit na kole, dej si *přilbu*.","solution":["helmet"], "distractors":[] },{"sentence":"The pretty girl is wearing a red _ .","translation":"Ta hezká holka má na sobě červené *šaty*.","solution":["dress"], "distractors":[] },{"sentence":"I can't see anything. Where are my _ ?","translation":"Nic nevidím. Kde mám *brýle*?","solution":["glasses"], "distractors":[] }] };;;;1;2020-01-17 14:10:48
416;{"sentences": [{"sentence":"I don't like wearing skirts, I prefer _ .","translation":"Nerada nosím sukně, mám raději *kalhoty*.","solution":["trousers"], "distractors":[] },{"sentence":"Men never wear a _ .","translation":"Muži nikdy nenosí *podprsenku*.","solution":["bra"], "distractors":[] },{"sentence":"Put the _ on your feet.","translation":"Obuj si *sandály*.","solution":["sandals"], "distractors":[] }] };;;;1;2020-01-17 14:10:48
417;{"sentences": [{"sentence":"You look pretty. Is it a dress or a _ and a T-shirt?","translation":"Vypadáš hezky. Jsou to šaty nebo *sukně* a tričko?","solution":["skirt"], "distractors":[] },{"sentence":"I'm wearing a _ because it's cold.","translation":"Mám na sobě *svetr*, protože je zima.","solution":["sweater"], "distractors":[] },{"sentence":"He's going to a wedding, so he is wearing a _ .","translation":"Jde na svatbu, proto má na sobě *kravatu*.","solution":["tie"], "distractors":[] }] };;;;1;2020-01-17 14:10:48
418;{"sentences": [{"sentence":"It's cold outside. Put a _ on.","translation":"Je zima. Obleč si *kabát*.","solution":["coat"], "distractors":[] },{"sentence":"I'm going to the shop, so I need a _ .","translation":"Jdu do obchodu, takže potřebuji *tašku*.","solution":["bag"], "distractors":[] },{"sentence":"I don't usually wear shirts, I prefer _ .","translation":"Obvykle košile nenosím, mám raději *trička*.","solution":["T-shirts"], "distractors":[] }] };;;;1;2020-01-17 14:10:48
419;{"sentences": [{"sentence":"In some school students wear _ .","translation":"V některých školách nosí studenti *uniformy*.","solution":["uniforms"], "distractors":[] },{"sentence":"Excuse me, what's the time? I don't have my _ .","translation":"Promiňte, kolik je hodin? Nemám své *hodinky*.","solution":["watch"], "distractors":[] },{"sentence":"It's sunny. I will put a _ on my head.","translation":"Je slunečno. Dám si na hlavu *kšiltovku*.","solution":["cap"], "distractors":[] }] };;;;1;2020-01-17 14:10:48
420;{"sentences": [{"sentence":"You never wear skirts, you always wear _ .","translation":"Nikdy nenosíš sukně, vždycky máš na sobě *džíny*.","solution":["jeans"], "distractors":[] },{"sentence":"The man is very elegant. He always wears a suit and a _ .","translation":"Ten muž je velmi elegantní. Vždy nosí oblek a *klobouk*.","solution":["hat"], "distractors":[] },{"sentence":"It's sunny. I will put sun _ on.","translation":"Je slunečno. Dám si sluneční *brýle*.","solution":["glasses"], "distractors":[] }] };;;;1;2020-01-17 14:10:49
421;{"sentences": [{"sentence":"Waiters usually wear a white _ .","translation":"Číšníci obvykle nosí bílou *košili*.","solution":["shirt"], "distractors":[] },{"sentence":"Rallye drivers wear a _ in their cars.","translation":"Rallye jezdci nosí v autě *přilbu*.","solution":["helmet"], "distractors":[] },{"sentence":"Men usually don't wear _ .","translation":"Muži většinou nenosí *sukně*.","solution":["skirts"], "distractors":[] }] };;;;1;2020-01-17 14:10:49
422;{"sentences": [{"sentence":"I love the _ you have got on your finger.","translation":"Moc se mi líbí ten *prsten*, co máš na prstu.","solution":["ring"], "distractors":[] },{"sentence":"Why are you wearing a _ ? It's not raining.","translation":"Proč máš na sobě *pláštěnku*? Neprší.","solution":["raincoat"], "distractors":[] },{"sentence":"Put your _ on. The floor is dirty.","translation":"Obuj si *boty*. Ta podlaha je špinavá.","solution":["shoes"], "distractors":[] }] };;;;1;2020-01-17 14:10:49
423;{"sentences": [{"sentence":"I love the _ on your wrist.","translation":"Moc se mi líbí ten *náramek*, co máš na ruce.","solution":["bracelet"], "distractors":[] },{"sentence":"Your blouse is very soft. Is it made from _ ?","translation":"Tvá halenka je velmi hebká. Je z *hedvábí*?","solution":["silk"], "distractors":[] },{"sentence":"I always sleep in _ .","translation":"Vždy spím v *pyžamu*.","solution":["pyjamas"], "distractors":[] },{"sentence":"You have got nice hair. You don't have to wear a _ .","translation":"Máš hezké vlasy. Nemusíš nosit *paruku*.","solution":["wig"], "distractors":[] }] };;;;1;2020-01-17 14:12:39
424;{"sentences": [{"sentence":"I'm sorry, I can't pay for the lunch. I lost my _ .","translation":"Omlouvám se, nemohu za ten oběd zaplatit. Ztratil jsem *peněženku*.","solution":["wallet"], "distractors":[] },{"sentence":"These trousers are too big. I need a _ .","translation":"Tyto kalhoty jsou příliš velké. Potřebuji *opasek*.","solution":["belt"], "distractors":[] },{"sentence":"It's so cold. I will put my _ on.","translation":"Je taková zima. Dám si *rukavice*.","solution":["gloves"], "distractors":[] },{"sentence":"Will you wear a _ to the wedding?","translation":"Budeš mít na sobě *oblek* na svatbě?","solution":["suit"], "distractors":[] }] };;;;1;2020-01-17 14:12:39
425;{"sentences": [{"sentence":"The _ are too long. You had better roll them up or you'll get them dirty.","translation":"Máš příliš dlouhé *rukávy*. Měl by sis je ohrnout nebo si je ušpiníš.","solution":["sleeves"], "distractors":[] },{"sentence":"She is wearing a skirt and _ .","translation":"Má na sobě sukni a *punčocháče*.","solution":["tights"], "distractors":[] },{"sentence":"It's raining. I'll put up my _ .","translation":"Prší. Dám si na hlavu *kapuci*.","solution":["hood"], "distractors":[] }] };;;;1;2020-01-17 14:12:40
426;{"sentences": [{"sentence":"I love your new _ jacket.","translation":"Moc se mi líbí tvá nová *kožená* bunda.","solution":["leather"], "distractors":[] },{"sentence":"I usually wear a dress and _ for a night out.","translation":"Když vyrážím večer ven, tak obvykle nosím šaty a *boty na podpatku*.","solution":["heels"], "distractors":[] },{"sentence":"You shouldn't have your phone in your _ , someone could easily steal it.","translation":"Neměl bys nosit mobil v *kapse*, někdo ti ho může snadno ukradnout.","solution":["pocket"], "distractors":[] }] };;;;1;2020-01-17 14:12:40
427;{"sentences": [{"sentence":"It's really cold. I will buy an _ .","translation":"Je velmi chladno. Koupím si *kabát*.","solution":["overcoat"], "distractors":[] },{"sentence":"A _ is a shirt for a woman or girl.","translation":"*Halenka* je košile pro ženy a dívky.","solution":["blouse"], "distractors":[] },{"sentence":"Tie up your _ , Vašek.","translation":"Vašku, zavaž si *tkaničky*.","solution":["shoelaces"], "distractors":[] }] };;;;1;2020-01-17 14:12:40
428;{"sentences": [{"sentence":" _ is a type of clothes that people wart under other clothes.","translation":"*Spodní prádlo* je typ oblečení, které lidé nosí pod ostatním oblečením.","solution":["Underwear"], "distractors":[] },{"sentence":" _ are a type of underwear worn by women.","translation":"*Kalhotky* jsou typ spodního prádla, které nosí ženy.","solution":["Panties"], "distractors":[] },{"sentence":" _ are a type of shoes.","translation":"*Holínky* jsou typem bot.","solution":["Boots"], "distractors":[] }] };;;;1;2020-01-17 14:12:40
429;{"sentences": [{"sentence":"I felt a bit chilly, so I put on a _ .","translation":"Bylo mi chladno, tak jsem si dala *bundu*.","solution":["jacket"], "distractors":[] },{"sentence":"All the businessmen are wearing _ .","translation":"Všichni podnikatelé nosí *oblek*.","solution":["suits"], "distractors":[] },{"sentence":"She was wearing a blonde _ .","translation":"Měla na sobě blonďatou *paruku*.","solution":["wig"], "distractors":[] },{"sentence":"I don't like wearing skirts, I prefer _ .","translation":"Nerada nosím sukně, mám raději *kalhoty*.","solution":["pants"], "distractors":[] }] };;;;1;2020-01-17 14:12:40
430;{"sentences": [{"sentence":"I love your _ . When did you have your ears pierced?","translation":"Moc se mi líbí tvé *náušnice*. Kdy sis nechala propíchnout uši?","solution":["earrings"], "distractors":[] },{"sentence":"A thief tried to steal my _ , but I held it tight.","translation":"Zloděj se mi snažil ukradnout *kabelku*, ale já jsem ji pevně držela.","solution":["handbag"], "distractors":[] },{"sentence":"It's a bit cold. I will put on a _ .","translation":"Je docela zima. Dám si *svetr*.","solution":["pullover"], "distractors":[] }] };;;;1;2020-01-17 14:12:40
431;{"sentences": [{"sentence":"He has no hair, so he wears a _ instead.","translation":"Nemá žádné vlasy, takže místo toho nosí *paruku*.","solution":["wig"], "distractors":[] },{"sentence":"I have nothing to sleep in. I need a new pair of _ .","translation":"Nemám v čem spát. Potřebuji nové *pyžamo*.","solution":["pyjamas"], "distractors":[] },{"sentence":"I don't usually wear _ jeans to work.","translation":"Obvykle do práce nenosím *riflové* džíny.","solution":["denim"], "distractors":[] }] };;;;1;2020-01-17 14:12:41
432;{"sentences": [{"sentence":"I don't wear sweaters because I don't like _ .","translation":"Nenosím svetry, protože nemám ráda *vlnu*.","solution":["wool"], "distractors":[] },{"sentence":"I love your pearl _ .","translation":"Moc se mi líbí tvůj *náhrdelník* z perel.","solution":["necklace"], "distractors":[] },{"sentence":"I usually wear _ when I clean the bathroom.","translation":"Obvykle nosím *rukavice*, když umývám koupelnu.","solution":["gloves"], "distractors":[] },{"sentence":"I can't walk when I wear high _ .","translation":"Nemohu chodit, když mám na sobě vysoké *podpatky*.","solution":["heels"], "distractors":[] }] };;;;1;2020-01-17 14:12:41
433;{"sentences": [{"sentence":" _ is a vegetable typical for Halloween.","translation":"*Dýně* je zelenina typická pro Halloween.","solution":["Pumpkin"], "distractors":[] },{"sentence":" _ is a fruit like orange, but it's less sweet.","translation":"*Grep* je ovoce podobné pomeranči, ale je méně sladký.","solution":["Grapefruit"], "distractors":[] },{"sentence":" _ is a plant with a white root that has a strong sharp taste.","translation":"*Křen* je rostlina s bílým kořenem, který má silnou, výraznou chuť.","solution":["Horseradish"], "distractors":[] },{"sentence":" _ is a fruit growing on a palm tree.","translation":"*Kokos* je plod, který roste na palmě.","solution":["Coconut"], "distractors":[] }] };;;;1;2020-01-17 14:16:53
434;{"sentences": [{"sentence":"A _ is a fruit like a small orange.","translation":"*Mandarinka* je ovoce, které je jako malý pomeranč.","solution":["tangerine"], "distractors":[] },{"sentence":"We can use a _ as a snowman's nose.","translation":"Na sněhulákův nos můžeme použít *mrkev*.","solution":["carrot"], "distractors":[] },{"sentence":"A _ is a green fruit with a brown skin.","translation":"*Kiwi* je zelené ovoce s hnědou slupkou.","solution":["kiwi"], "distractors":[] }] };;;;1;2020-01-17 14:16:54
435;{"sentences": [{"sentence":"A _ is a round fruit with sweet, juicy, yellow flesh, red and yellow skin.","translation":"*Broskev* je kulaté ovoce se sladkou, šťavnatou dužinou a červenožlutou slupkou.","solution":["peach"], "distractors":[] },{"sentence":"Wine is made from _ .","translation":"Víno se dělá z *hroznů*.","solution":["grapes"], "distractors":[] },{"sentence":"A _ is a yellow fruit that has a sour juice.","translation":"*Citrón* je žluté ovoce, které má kyselou šťávu.","solution":["lemon"], "distractors":[] },{"sentence":"Coffee is made from coffee _ .","translation":"Káva se dělá z kávových *zrnek*.","solution":["beans"], "distractors":[] }] };;;;1;2020-01-17 14:16:54
436;{"sentences": [{"sentence":"We had chicken and mashed _ for lunch.","translation":"Na oběd jsme měli *bramborovou* kaši.","solution":["potatoes"], "distractors":[] },{"sentence":"A _ is a long, thin green vegetable","translation":"*Okurka* je dlouhá, tenká zelená zelenina.","solution":["cucumber"], "distractors":[] },{"sentence":"A _ is a very small dried bean.","translation":"*Čočka* je velmi malý sušený bob.","solution":["lentil"], "distractors":[] },{"sentence":"A _ is a big tropical fruit.","translation":"*Ananas* je velké tropické ovoce.","solution":["pineapple"], "distractors":[] }] };;;;1;2020-01-17 14:16:54
437;{"sentences": [{"sentence":" _ is a plant with large, green leaves, usually eaten in salads.","translation":"*Salát* je rostlina s velkými zelenými listy, kterou obvykle jíme v salátech.","solution":["Lettuce"], "distractors":[] },{"sentence":" _ is a type of herb used to add flavour to food.","translation":"*Petržel* je bylinka, kterou používáme, abychom jídlu přidali chuť.","solution":["Parsley"], "distractors":[] },{"sentence":" _ milkshake is my favourite because I like its yellow colour.","translation":"*Banánový* mléčný koktejl je můj oblíbený, líbí se mi jeho žlutá barva.","solution":["Banana"], "distractors":[] }] };;;;1;2020-01-17 14:16:54
